iteration,current_high_count,rho,point_diff,point_uncertainty,requested_point_count,actual_y_diff,actual_y_uncertainty
1,7,0.916395188078236,[13.0],[19.0],2,-0.013778556,-0.106732562
2,9,0.9306625222193995,[15.0],[-1.0],2,-0.104024003,-0.01145546
3,11,0.9346117463186353,[16.0],[22.0],2,-0.108419774,-0.1238153285
4,13,0.9521774806298821,[17.0],[6.0],2,-0.096462961,0.004519927
5,15,0.9524007342173061,[7.0],[-3.0],2,0.012823678,-0.015593719
6,17,0.9528085564824569,[8.0],[24.0],2,0.019741202,-0.128681442
7,19,0.9488380839537247,[23.0],[1.0],2,-0.124261243,-0.008512989
8,20,0.9515620063878666,[21.0],[20.0],2,-0.123369414,
