x1,y_high
25.0,-0.150657287
11.0,-0.042369983
11.5,-0.044312033
-5.0,-0.023432284
3.0,-0.005496988
13.0,-0.013778556
19.0,-0.106732562
15.0,-0.104024003
-1.0,-0.01145546
16.0,-0.108419774
22.0,-0.1238153285
17.0,-0.096462961
6.0,0.004519927
7.0,0.012823678
-3.0,-0.015593719
8.0,0.019741202
24.0,-0.128681442
23.0,-0.124261243
1.0,-0.008512989
21.0,-0.123369414
