x1,y_high
15.0,-0.068770655
8.0,-0.022924311
7.0,0.00672797
-5.0,-0.036737426
1.0,-0.009051726
10.0,-0.032927308
12.0,-0.048948536
11.0,-0.047465446
-2.0,-0.016148291
-3.0,-0.019912914
4.0,0.004920019
