x1,y_high
-1.5,-0.021530709
5.0,-0.045668864
-5.0,0.025139329
1.5,-0.037561695
0.0,-0.022005816
2.5,-0.043766354
3.5,-0.040861149
4.0,-0.036898151
-3.5,0.011940867
-3.0,0.006309349
-2.5,-0.002494558
