iteration,current_high_count,rho,point_diff,point_uncertainty,requested_point_count,actual_y_diff,actual_y_uncertainty
1,7,0.9377227158073133,[17.0],[20.0],2,-0.127965053,-0.100011986
2,9,0.9724620313604667,[18.0],[-1.0],2,-0.108976357,-0.010036013
3,11,0.9631137045176378,[0.0],[8.0],2,-0.008858113,-0.005859547
4,13,0.9630536931275332,[7.5],[23.0],2,-0.006313968,-0.119402359
5,15,0.9609670733667374,[10.0],[10.5],2,-0.001488323,-0.000194083
6,17,0.9600470732228537,[9.5],[-3.0],2,-0.002818676,-0.01321337
7,19,0.9599403248584647,[9.0],[2.0],2,-0.00427288,-0.007052275
8,20,0.9598120085774466,[6.0],[22.0],2,-0.007271224,
