iteration,current_high_count,rho,point_diff,point_uncertainty,requested_point_count,actual_y_diff,actual_y_uncertainty
1,7,1.06613603624778,[3.0],[-3.0],2,0.573818209,-0.404377885
2,9,1.1030163217733873,[7.0],[-1.0],2,0.645385153,-0.077784182
3,11,1.0601960209018153,[8.0],[13.0],2,0.721098888,0.971193186
