x1,y_high
-5.0,-0.515747908
10.25,1.17577339
15.0,0.707633452
2.75,0.417991543
-1.25,-0.067144324
14.75,0.710834053
6.5,0.855351587
6.75,0.882560606
-3.25,-0.308316616
8.25,1.034107655
12.5,0.996186251
12.25,1.070001044
0.75,0.176021482
11.5,1.178247793
4.5,0.626180581
11.0,1.191353061
-2.25,-0.188202623
9.5,1.135124954
1.75,0.29736216
9.25,1.117619736
-4.25,-0.426770777
