iteration,current_high_count,rho,point_diff,point_uncertainty,requested_point_count,actual_y_diff,actual_y_uncertainty
1,7,1.0120942780712852,[2.0],[20.0],2,0.328986225,0.969007281
2,9,1.0161629758260966,[21.0],[-2.0],2,0.963054702,-0.186699566
3,11,1.0112288186466694,[-3.0],[17.0],2,-0.317782041,1.005214767
4,13,1.0153623160060066,[16.0],[8.0],2,0.990288881,0.970977896
5,15,1.029697108242457,[7.5],[10.0],2,0.956132048,0.91525402
6,17,1.0378108834347106,[6.0],[23.0],2,0.831420068,0.931789312
7,19,1.045925428521047,[24.0],[0.0],2,0.868125636,0.072060764
8,20,1.0414060579022155,[22.0],[14.5],2,0.947422007,
