x1,y_high
15.0,-0.118213544
6.0,-0.018081355
-5.0,-0.032963031
1.0,-0.0083247
10.0,-0.055674602
-1.0,-0.017585352
-2.0,-0.024482864
3.0,0.005247692
4.0,0.006145858
8.0,-0.039337847
13.0,-0.099933881
