iteration,current_high_count,rho,point_diff,point_uncertainty,requested_point_count,actual_y_diff,actual_y_uncertainty
1,7,1.0366928078800808,[3.0],[-1.0],2,0.457646331,-0.055985446
2,9,1.0485034177379693,[7.5],[9.0],2,0.957037583,0.955696222
3,11,1.07915542275764,[7.0],[22.0],2,0.924466946,1.008337694
4,13,1.0788445101039368,[23.0],[-3.0],2,1.000071768,-0.317701981
5,15,1.0727899171224196,[16.0],[15.0],2,1.004479707,1.001757396
6,17,1.060429581060675,[17.0],[11.0],2,1.033397942,0.886606331
7,19,1.0409311470558702,[10.5],[1.0],2,0.891030817,0.201131054
8,20,1.030975999768609,[10.0],[20.0],2,0.922082009,
