iteration,current_high_count,rho,point_diff,point_uncertainty,requested_point_count,actual_y_diff,actual_y_uncertainty
1,7,0.8870736016708001,[17.0],[20.0],2,0.775322093,0.751243362
2,9,0.90774259786041,[18.0],[-1.0],2,0.747432899,-0.051994072
3,11,0.918940353053495,[0.0],[7.5],2,0.067470386,0.950692764
4,13,0.9527095663611018,[8.0],[23.0],2,1.002675127,0.947402972
5,15,0.9857891592846127,[9.5],[-3.0],2,1.132585236,-0.296369156
6,17,1.013456158593778,[10.0],[2.0],2,1.1647621,0.309417154
7,19,1.0364054870793573,[11.0],[6.0],2,1.193445942,0.782539183
8,20,1.057659516832429,[11.5],[22.0],2,1.172505288,
