x1,y_high
12.0,-0.085790231
0.0,0.005520881
25.0,0.018318525
-5.0,-0.042274139
19.0,-0.03007688
-4.0,-0.024184392
6.0,-0.079818034
15.0,-0.065673248
16.0,-0.051832718
14.5,-0.056579943
22.0,-0.004974896
9.5,-0.101662329
3.0,-0.017901141
9.0,-0.1106367
-2.0,-0.000471117
8.0,-0.1139401
24.0,0.006071963
23.0,-0.006109085
2.0,-0.005814653
21.0,-0.003840707
