x1,y_high
-1.0,0.005503389
0.0,0.005162798
25.0,0.398103648
-5.0,0.007746682
12.0,0.013356672
12.5,0.02372069
19.0,0.222915337
8.0,0.002677607
6.0,0.004152956
7.5,0.003226192
22.0,0.332168786
23.0,0.353244506
3.0,0.005190712
17.0,0.21596778
16.0,0.1785060465
18.0,0.214278883
-3.0,0.006322619
20.0,0.238382867
2.0,0.005064921
21.0,0.321266871
