x1,y_high
13.0,-0.18388308
0.0,0.007932254
17.0,0.009652488
-5.0,-0.039398747
25.0,-0.016073707
24.0,-0.006571801
6.0,-0.074404334
22.0,-0.160745743
9.5,-0.176818712
21.0,-0.12280918
19.0,-0.016801557
20.0,-0.002692446
3.0,-0.014833227
15.0,-0.008778897
14.5,-0.100383739
11.5,-0.218629391
-3.0,-0.007496201
11.0,-0.214168697
7.5,-0.115757886
8.0,-0.130888387
