x1,y_high
0.0,0.011313
-5.0,0.078544925
5.0,0.078984205
2.5,0.045492918
-2.5,0.037059063
3.0,0.051407611
-4.0,0.06333518
3.5,0.057681283
-1.0,0.013087405
4.0,0.063796621
1.0,0.023097774
