x1,y_high
-5.0,-0.598336665
15.0,1.024695571
14.0,1.015735616
5.0,0.746057354
10.0,0.839273672
3.0,0.498960347
0.0,0.072222428
1.0,0.213082558
-3.0,-0.354967431
-2.0,-0.210318148
8.0,0.725761834
