x1,y_high
13.0,-0.10029468
0.0,0.005314177
25.0,0.020239051
-5.0,-0.039337508
6.0,-0.076660254
7.0,-0.104549386
19.0,-0.028956564
20.0,-0.028504137
-3.0,-0.00913285
22.0,-0.017849113
16.0,-0.037587451
15.0,-0.033081167
3.0,-0.016744923
10.5,-0.205121774
10.0,-0.19408449
11.0,-0.212112767
24.0,-0.004591051
11.5,-0.208395078
-1.0,0.004660715
12.0,-0.175544695
