iteration,current_high_count,rho,point_diff,point_uncertainty,requested_point_count,actual_y_diff,actual_y_uncertainty
1,7,1.0362099654243186,[7.0],[19.0],2,0.004941668,0.2327616
2,9,1.043505225413476,[8.5],[2.0],2,0.005078375,0.005296604
3,11,1.0384031846567152,[9.5],[16.0],2,0.006617113,0.207684585
4,13,1.0312347027793993,[17.0],[22.0],2,0.211134318,0.381816094
5,15,1.0402092595025572,[23.0],[-3.0],2,0.382344239,0.006391155
6,17,1.0372526942001579,[24.0],[14.0],2,0.360341713,0.131578786
7,19,1.024689812549723,[21.0],[4.0],2,0.334616286,0.005740129
8,20,1.0296055923620115,[20.0],[0.0],2,0.246309925,
