x1,y_high
5.0,0.009023509
4.0,0.008657498
25.0,0.518602839
-5.0,0.010171222
15.0,0.261177256
16.0,0.228439928
20.0,0.333012166
21.0,0.322558408
-1.0,0.009188501
23.0,0.347311043
10.0,0.067280556
9.5,0.057307193
-3.0,0.009307432
8.0,0.026863061
1.0,0.009327358
7.5,0.020973707
12.5,0.113200941
13.0,0.120426486
2.0,0.009806039
13.5,0.167806293
