x1,y_high
-5.0,-0.550955494
15.0,0.736971507
5.0,0.756167882
0.0,0.099709536
10.0,0.694388326
14.75,0.734823244
13.0,0.720604382
-2.75,-0.290814205
2.5,0.455854209
2.75,0.491264849
7.5,0.743945232
7.25,0.742129742
11.5,0.710475739
6.5,0.783205411
-1.5,-0.113869112
6.0,0.794605605
9.0,0.692351998
8.75,0.694072818
-4.0,-0.456408318
8.0,0.727561791
12.0,0.713243222
