x1,y_high
0.5,0.080342281
1.0,0.078612447
-5.0,0.126869744
5.0,0.11151605
-2.0,0.09813861
-0.5,0.085460067
3.5,0.095409691
4.0,0.102976962
-3.5,0.11018919
-4.0,0.115606992
2.5,0.081781981
