x1,y_high
-1.0,0.006252829
0.0,0.006047961
15.0,0.223465656
-5.0,0.019318446
7.0,0.047684443
8.0,0.06987363
11.0,0.141364928
4.0,0.010530403
3.0,0.007269021
-4.0,0.010162601
13.0,0.181237335
