iteration,current_high_count,rho,point_diff,point_uncertainty,requested_point_count,actual_y_diff,actual_y_uncertainty
1,7,0.927172852094692,[17.0],[20.0],2,-0.115553264,-0.099268128
2,9,0.9408361369146888,[18.0],[-1.0],2,-0.104978822,-0.010267882
3,11,0.9512182401319403,[0.0],[23.0],2,-0.00900451,-0.126148808
4,13,0.9608239682161654,[22.0],[7.5],2,-0.117061039,-0.001764214
5,15,0.9588054025481167,[8.0],[-3.0],2,0.000406254,-0.01363312
6,17,0.9588249152211559,[9.0],[15.0],2,0.006763818,-0.134987851
7,19,0.9926776012287213,[14.5],[2.0],2,-0.0977172235,-0.007198667
8,20,1.0081234318040977,[14.0],[6.0],2,-0.060446596,
