x1,y_high
25.0,-0.13641613
12.5,-0.044198688
12.0,-0.016437501
-5.0,-0.019209494
4.0,-0.006614894
17.0,-0.115553264
20.0,-0.099268128
18.0,-0.104978822
-1.0,-0.010267882
0.0,-0.00900451
23.0,-0.126148808
22.0,-0.117061039
7.5,-0.001764214
8.0,0.000406254
-3.0,-0.01363312
9.0,0.006763818
15.0,-0.134987851
14.5,-0.0977172235
2.0,-0.007198667
14.0,-0.060446596
