iteration,current_high_count,rho,point_diff,point_uncertainty,requested_point_count,actual_y_diff,actual_y_uncertainty
1,7,0.8695985380979714,[3.0],[20.0],2,0.427060248,0.798476517
2,9,0.8915498683060993,[21.0],[-2.0],2,1.002327327,-0.173919304
3,11,0.9179293144152825,[22.0],[8.5],2,1.06342363,1.037715287
4,13,0.969079632420806,[8.0],[0.0],2,0.994133826,0.067470386
5,15,0.9935793353611748,[7.0],[17.0],2,0.892035321,0.813698983
6,17,1.0114260834547626,[16.0],[-4.0],2,0.884553405,-0.419518762
7,19,1.0160634188003763,[15.0],[11.0],2,0.899814714,1.174153128
8,20,1.0228987610213178,[10.5],[24.0],2,1.16728698,
