x1,y_high
-5.0,-0.540949403
13.0,0.882682001
13.5,0.863118308
25.0,0.939280831
4.0,0.547850652
3.0,0.427060248
20.0,0.798476517
21.0,1.002327327
-2.0,-0.173919304
22.0,1.06342363
8.5,1.037715287
8.0,0.994133826
0.0,0.067470386
7.0,0.892035321
17.0,0.813698983
16.0,0.884553405
-4.0,-0.419518762
15.0,0.899814714
11.0,1.174153128
10.5,1.16728698
