iteration,current_high_count,rho,point_diff,point_uncertainty,requested_point_count,actual_y_diff,actual_y_uncertainty
1,7,0.845911522014136,[18.0],[0.0],2,0.777963047,0.071692871
2,9,0.8697954752059294,[20.0],[8.5],2,0.753436191,1.018241252
3,11,0.9311614763666993,[22.0],[-3.0],2,0.738152106,-0.278419964
4,13,0.9399715062136303,[23.0],[3.0],2,0.766304183,0.41575619
5,15,0.9519705472230623,[2.0],[10.5],2,0.301775352,1.187026738
6,17,0.9885174958492764,[11.0],[7.0],2,1.209711017,0.864992466
7,19,1.0280026699941232,[12.0],[16.0],2,1.227875961,0.8248703085
8,20,1.027438694197576,[15.0],[-2.0],2,0.831380584,
