x1,y_high
-5.0,-0.565481668
5.0,0.662825949
0.0,0.019574396
-2.5,-0.284135993
2.5,0.27955072
2.0,0.198205715
-4.0,-0.434925098
1.5,0.147460451
-1.0,-0.141389823
1.0,0.115158134
4.0,0.513476063
