x1,y_high
14.0,-0.097951646
0.0,0.005162798
23.0,0.025744384
-5.0,-0.036904802
25.0,0.021893319
22.0,0.031464889
7.0,-0.10188988
7.5,-0.116444806
4.0,-0.031853791
10.0,-0.197219966
18.0,-0.036612474
10.5,-0.2138815
-3.0,-0.008257421
12.0,-0.24222497
16.0,-0.055836544
17.0,-0.032734303
20.0,-0.033683733
19.0,-0.035177233
2.0,-0.005469973
21.0,0.036605784
