iteration,current_high_count,rho,point_diff,point_uncertainty,requested_point_count,actual_y_diff,actual_y_uncertainty
1,7,1.0157174752511384,[2.0],[20.0],2,0.328983705,1.029175599
2,9,1.019736739862113,[21.0],[-2.0],2,1.030096913,-0.186796916
3,11,1.0145487848624302,[-3.0],[17.0],2,-0.317689322,1.033911813
4,13,1.0184459420255234,[16.0],[8.0],2,1.015334172,0.964507015
5,15,1.031251984392412,[7.5],[10.0],2,0.950026061,0.911999272
6,17,1.0385602918403776,[6.0],[23.0],2,0.827610549,1.009665836
7,19,1.0457197262093838,[24.0],[0.0],2,0.952985227,0.072060764
8,20,1.040793914602873,[22.0],[14.5],2,1.0198813745,
