x1,y_high
1.0,0.01660492
-5.0,0.030502562
5.0,0.027766662
-2.0,0.013719734
3.0,0.023501571
-1.0,0.011031598
-3.5,0.021462331
-4.0,0.023486306
-4.5,0.026774519
-3.0,0.019210829
4.0,0.02533454
