x1,y_high
12.0,-0.146009105
0.0,0.008003945
-1.0,0.007263165
-5.0,-0.042532521
25.0,-0.059730266
24.0,-0.026031122
19.0,-0.143419443
23.0,-0.180864694
7.0,-0.104344515
16.0,-0.1033164
15.0,-0.049636832
14.5,-0.044443544
4.0,-0.034013675
13.5,-0.12462941
9.5,-0.135209867
13.0,-0.163381085
-3.0,-0.008560875
11.0,-0.13357314
2.0,-0.002905097
10.5,-0.133556406
