iteration,current_high_count,rho,point_diff,point_uncertainty,requested_point_count,actual_y_diff,actual_y_uncertainty
1,7,0.8438513639098736,[4.0],[0.0],2,0.529588648,0.071692871
2,9,0.8636718550542228,[8.0],[21.0],2,0.960815265,0.80111078
3,11,0.9274860257124362,[20.0],[18.0],2,0.789530171,0.806102642
4,13,0.9453360285011225,[17.0],[-3.0],2,0.845744459,-0.278369299
5,15,0.9540522579322391,[16.0],[10.5],2,0.8426506955,1.167601526
6,17,0.9742371613916087,[11.0],[23.0],2,1.188375723,0.843410344
7,19,0.9979085685410592,[12.0],[2.0],2,1.203820934,0.301768282
8,20,1.0128192126591455,[12.5],[-2.0],2,1.160586069,
