x1,y_high
-5.0,-0.542319417
13.0,0.882620313
13.5,0.859374185
25.0,0.842724139
4.0,0.548787059
3.0,0.427351338
20.0,0.76007148
21.0,0.945190741
-2.0,-0.173819612
22.0,0.992675615
8.5,1.048481318
8.0,1.003198011
0.0,0.067470386
7.0,0.89812759
17.0,0.78632808
16.0,0.860647812
-4.0,-0.420051337
15.0,0.877716308
11.0,1.193053652
10.5,1.185121126
