x1,y_high
15.0,-0.150628732
0.0,0.008422545
-1.0,0.007719941
-5.0,-0.025281668
7.0,-0.04091848
8.0,-0.050021456
11.0,-0.082280899
10.0,-0.067505601
3.0,-0.020872671
4.0,-0.036470266
13.0,-0.128769511
