x1,y_high
-5.0,-0.511954422
14.0,0.873987856
13.5,0.922727366
25.0,0.811360914
5.0,0.644815182
18.0,0.767456026
0.0,0.071692871
20.0,0.744521635
8.5,1.01719253
22.0,0.73479705
-3.0,-0.278321995
23.0,0.766723602
3.0,0.415652573
2.0,0.301648765
10.5,1.185185842
11.0,1.207951102
7.0,0.864398437
12.0,1.227133337
16.0,0.8334962495
15.0,0.858894725
