x1,y_high
-5.0,-0.552556064
5.0,0.588867724
0.0,0.134835068
-2.5,-0.478316476
2.5,0.519037101
-3.0,-0.544380944
-4.0,-0.572077167
1.0,0.372176931
1.5,0.448458271
-1.0,-0.117891322
4.0,0.552261203
