x1,y_high
-5.0,-0.619014981
15.0,1.09843583
5.0,0.68547824
0.0,0.084657246
10.0,0.855060279
3.0,0.574383461
-3.0,-0.404535403
7.0,0.650606037
-1.0,-0.077749909
8.0,0.72831303
13.0,0.999615318
