x1,y_high
4.0,0.008137975
5.0,0.009089635
25.0,0.488485664
-5.0,0.009744785
14.5,0.149916578
15.0,0.165959598
20.0,0.334890724
11.0,0.026700613
-1.0,0.008814211
10.0,0.019885946
23.0,0.450026763
8.5,0.014150917
-3.0,0.009231657
7.5,0.012316381
1.0,0.009232447
7.0,0.011469715
18.0,0.299962723
17.0,0.297690582
22.0,0.436794532
21.0,0.373267591
