alpha,CL
-5,-0.458846021943948
-4.5,-0.424307405273837
-4,-0.38897716165505
-3.5,-0.346912786298275
-3,-0.295244601606629
-2.5,-0.248400955111688
-2,-0.207611033283294
-1.5,-0.167030105911146
-1,-0.106931020490222
-0.5,-0.0383467702674585
0,0.0252557895965272
0.5,0.0779896879518322
1,0.123592030725358
1.5,0.17100261877778
2,0.226892542822638
2.5,0.279226089922611
3,0.325452463199518
3.5,0.367103016089147
4,0.406882655323815
4.5,0.448165157015895
5,0.500238577572877
