alpha,CL
-5,-0.516924974313704
-4,-0.410873956162798
-3,-0.2948082131637
-2,-0.181797847728591
-1,-0.0735622299885065
0,0.0306044719053924
1,0.135920596147315
2,0.246366159975225
3,0.360158835954754
4,0.475275854896677
5,0.58495050953151
6,0.686199909834428
7,0.758774967589974
8,0.7738373322604
9,0.808577656503242
10,0.84809459802274
11,0.891934004620406
12,0.923363604110094
13,0.965551127543032
14,1.01422340554592
15,1.05618661817724
