alpha,CL
-5,-0.304342764334909
-4.5,-0.24806076872945
-4,-0.202550636272327
-3.5,-0.152843317677849
-3,-0.103346718123036
-2.5,-0.0589423629421208
-2,-0.0134692736099014
-1.5,0.0351335454705122
-1,0.0886495584510298
-0.5,0.0178830096965513
0,-0.16268407151113
0.5,-0.179922575017024
1,-0.136021813132234
1.5,-0.090744660446549
2,-0.0377550706489795
2.5,0.0397799346350569
3,0.147314525783036
3.5,0.284629478607495
4,0.344762714134153
4.5,0.381860839621928
5,0.436333006206352
