alpha,CL
-5,-0.475197804408991
-4,-0.374593950140334
-3,-0.269783960607409
-2,-0.16533515443754
-1,-0.0653180966314765
0,0.0311644728975347
1,0.128460620859351
2,0.229511260362599
3,0.333222484107049
4,0.436321986501675
5,0.539466624731049
6,0.635585100830779
7,0.726063154785433
8,0.804608707004178
9,0.855676053918861
10,0.885885033477533
11,0.934299270118512
12,0.946607157598368
13,0.997479608981485
14,1.02616628684142
15,1.03048449472377
