x1,y_high
-5.0,-0.598980301
15.0,1.042735605
14.0,1.035237441
5.0,0.746993268
10.0,0.849079516
3.0,0.498907305
0.0,0.072222428
1.0,0.213039441
-3.0,-0.354872362
-2.0,-0.210239874
8.0,0.732217808
