iteration,current_high_count,rho,point_diff,point_uncertainty,requested_point_count,actual_y_diff,actual_y_uncertainty
1,7,1.045803075757532,[3.0],[0.0],2,0.498907305,0.072222428
2,9,1.0603519642203134,[1.0],[-3.0],2,0.213039441,-0.354872362
3,11,1.0682047651891837,[-2.0],[8.0],2,-0.210239874,0.732217808
